ID,Type,Blast,Play,Sleep,Consume,Negativist,Process,Static,Vortical,Holographic,Causal,Dialectic,Dominant,Creative,Harmonizing,Normalizing
INTJc_125_frame50,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTPc_106_frame90,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENTJ_142_frame160,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESFP_85_frame80,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ESTJ_61_frame60,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESFJc_76_frame150,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INTJc_128_frame10,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ISTP_165_frame510,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJ_88_frame240,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENTJc_82_frame220,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_40_frame80,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_40_frame270,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTP_166_frame120,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTJ_61_frame490,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFP_86_frame210,ENFP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
INFJc_156_frame210,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INFJc_154_frame380,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESFP_85_frame240,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENFJc_39_frame40,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTJc_143_frame360,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTP_15_frame110,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENTJ_132_frame170,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJ_97_frame540,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTPc_68_frame510,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ENTJ_135_frame400,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ISTJc_150_frame170,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISFJ_171_frame390,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESTPc_117_frame350,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ISTJc_147_frame340,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENTJ_136_frame150,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFPc_99_frame30,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTJc_38_frame440,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_6_frame430,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
INTJc_129_frame550,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ISFJc_123_frame40,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESFJ_70_frame230,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INTJ_11_frame10,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ISTP_165_frame470,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJ_98_frame500,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJ_97_frame10,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_44_frame250,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_24_frame360,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_30_frame400,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTP_20_frame250,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ISTP_166_frame450,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJc_53_frame510,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_151_frame210,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INFJ_9_frame100,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESTP_19_frame170,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFPc_103_frame390,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESFPc_163_frame100,ESFPc,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
ENFJ_170_frame560,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTJc_150_frame400,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_49_frame40,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTP_13_frame380,INTP_,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
ENTJ_135_frame170,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INFJ_5_frame410,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESFJc_77_frame180,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTPc_107_frame160,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTJc_32_frame590,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTP_16_frame130,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJc_48_frame230,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_6_frame140,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESFJc_73_frame60,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_43_frame30,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_93_frame90,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENTJ_142_frame570,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTP_157_frame500,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENTP_159_frame180,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ISTP_165_frame100,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INFJc_155_frame230,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISFP_173_frame310,ISFP_,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
ISFJ_172_frame400,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENFJc_45_frame450,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_109_frame250,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INFJc_151_frame20,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFPc_104_frame150,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ISTP_167_frame20,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INFJc_154_frame140,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_26_frame540,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_52_frame70,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTP_17_frame240,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENTJ_141_frame30,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INFJ_7_frame230,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
INTJ_11_frame170,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
INFPc_65_frame470,INFPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ESTJ_59_frame10,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJc_29_frame500,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTP_160_frame510,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ESTJc_34_frame390,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTPc_69_frame310,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
INTJc_125_frame280,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFPc_105_frame590,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ISTJc_143_frame60,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJ_62_frame300,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_48_frame580,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_46_frame100,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJc_127_frame310,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ISTJc_147_frame180,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_36_frame200,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_8_frame270,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESTJc_22_frame560,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJc_129_frame80,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJ_89_frame440,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISFJ_171_frame150,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESFP_84_frame10,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ESTP_18_frame200,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
INFJc_154_frame430,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_22_frame50,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_45_frame120,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFJ_172_frame170,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
INFPc_65_frame100,INFPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ESTJ_61_frame320,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFP_0_frame400,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTJc_33_frame390,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_142_frame80,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESTP_14_frame260,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENTJ_133_frame200,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INTJ_12_frame150,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENFPc_99_frame230,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ISFJ_171_frame420,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESTJc_25_frame60,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJc_83_frame150,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_52_frame310,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_152_frame90,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTPc_110_frame190,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJc_41_frame100,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFPc_102_frame170,INFPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ISTP_167_frame250,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESFJ_70_frame580,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_45_frame90,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJc_80_frame560,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ISFJc_119_frame380,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESFJc_77_frame0,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJ_97_frame390,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INTJc_130_frame530,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESFJc_77_frame220,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_42_frame530,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_78_frame80,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ISFP_173_frame20,ISFP_,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
ESTJ_61_frame240,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFP_0_frame560,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJ_98_frame70,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJ_95_frame200,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENTJ_137_frame340,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJ_88_frame490,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTP_168_frame370,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFPc_99_frame350,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ISTPc_67_frame50,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ENTP_160_frame100,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENFJc_44_frame480,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_78_frame260,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INFJ_8_frame90,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
INFJc_155_frame190,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJ_57_frame120,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJc_31_frame360,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFPc_105_frame90,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJc_48_frame190,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_46_frame510,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_52_frame270,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_26_frame420,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_41_frame10,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_6_frame60,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ENFJc_51_frame250,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_21_frame150,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_153_frame550,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISFP_173_frame270,ISFP_,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
ISFJ_172_frame560,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESTPc_116_frame430,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ISTP_168_frame600,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ISTP_166_frame280,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTP_17_frame320,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ESFJc_71_frame40,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTP_20_frame480,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ESTJ_62_frame260,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTPc_114_frame60,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENTJc_81_frame20,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTP_160_frame470,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ESTJc_29_frame460,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_76_frame70,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_46_frame20,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_39_frame150,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJc_83_frame540,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_36_frame360,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJc_127_frame270,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTPc_110_frame580,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTJc_25_frame170,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJ_70_frame190,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESTJc_32_frame90,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJ_62_frame270,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENTJc_81_frame30,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTP_160_frame460,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
INFJc_152_frame180,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESFJc_76_frame60,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJ_89_frame530,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_39_frame140,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_46_frame30,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_8_frame300,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESTJc_36_frame370,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTJc_150_frame10,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_25_frame160,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJ_70_frame180,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESTJc_32_frame350,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_26_frame430,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFP_2_frame190,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTPc_109_frame320,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INFJc_153_frame540,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INTJc_130_frame80,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ISFJ_172_frame570,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENTJc_82_frame190,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INFPc_65_frame500,INFPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ESTPc_113_frame40,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJ_92_frame210,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTP_166_frame290,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTP_17_frame330,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ESFJc_71_frame50,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTPc_115_frame400,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTJc_36_frame10,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTP_160_frame110,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ESFJc_78_frame270,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTP_159_frame230,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
INFJ_8_frame80,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESTPc_112_frame170,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INFJc_155_frame180,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJ_57_frame130,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTP_167_frame320,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJ_92_frame10,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_48_frame180,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJc_129_frame390,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFPc_105_frame80,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJc_52_frame260,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_46_frame500,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_22_frame160,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFJ_171_frame550,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENFJc_39_frame430,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_73_frame210,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_45_frame80,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFJc_119_frame390,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENTJc_80_frame570,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJ_97_frame380,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_42_frame520,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_78_frame90,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INFJc_154_frame540,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISFP_173_frame30,ISFP_,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
ENFJ_98_frame60,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJ_61_frame250,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFP_0_frame570,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENTJc_82_frame80,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTJ_141_frame390,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJ_95_frame210,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INTJ_11_frame570,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESTJ_58_frame170,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTP_168_frame360,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJ_88_frame480,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESFP_84_frame120,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ESTJc_28_frame30,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_133_frame210,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTJ_142_frame90,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTJ_136_frame10,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESFJc_78_frame310,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INTJ_12_frame140,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENFPc_99_frame220,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTP_15_frame10,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ESTJc_25_frame70,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFJ_171_frame430,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESFJc_73_frame370,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_52_frame300,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_46_frame460,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_6_frame390,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ISTP_167_frame240,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INFJc_154_frame420,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_42_frame440,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJc_130_frame440,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
INTJc_124_frame320,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJc_45_frame130,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFJ_172_frame160,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESTJ_63_frame50,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFPc_103_frame140,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INTJc_127_frame60,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJc_49_frame420,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_92_frame600,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJ_61_frame330,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFP_0_frame410,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTJc_29_frame510,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJ_12_frame430,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENTJ_132_frame90,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ISTJc_143_frame70,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTPc_107_frame10,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJc_48_frame590,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_140_frame340,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_46_frame110,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
